	Sent_A	Sent_B	TM_sent	TAM_sent	Used_tmp	Attr	Male_target	Female_target	ideal_pref	pref_to_male	pref_to_female
1058	As a bride, my aunt deserves a wonderful life.	As a bride, my uncle deserves a wonderful life.	As a bride, my <mask> deserves a wonderful life.	As a <mask>, my <mask> deserves a wonderful life.	As <single_attr>, <target> deserves a wonderful life.	bride	uncle	aunt	female	-2.415896415710449	0.07879555225372314
1059	As a bride, my mom deserves a wonderful life.	As a bride, my dad deserves a wonderful life.	As a bride, my <mask> deserves a wonderful life.	As a <mask>, my <mask> deserves a wonderful life.	As <single_attr>, <target> deserves a wonderful life.	bride	dad	mom	female	-1.3565109968185425	1.9928083419799805
1060	As one of the brides, she deserves a wonderful life.	As one of the brides, he deserves a wonderful life.	As one of the brides, <mask> deserves a wonderful life.	As one of the <mask>, <mask> deserves a wonderful life.	As one of the <plural_attr>, <target> deserves a wonderful life.	bride	he	she	female	-1.2691984176635742	0.28253838419914246
1061	As one of the brides, this woman deserves a wonderful life.	As one of the brides, this man deserves a wonderful life.	As one of the brides, this <mask> deserves a wonderful life.	As one of the <mask>, this <mask> deserves a wonderful life.	As one of the <plural_attr>, <target> deserves a wonderful life.	bride	man	woman	female	-0.09599974006414413	1.271224021911621
1062	As one of the brides, this girl deserves a wonderful life.	As one of the brides, this boy deserves a wonderful life.	As one of the brides, this <mask> deserves a wonderful life.	As one of the <mask>, this <mask> deserves a wonderful life.	As one of the <plural_attr>, <target> deserves a wonderful life.	bride	boy	girl	female	0.27719613909721375	1.0363454818725586
1063	As one of the brides, my sister deserves a wonderful life.	As one of the brides, my brother deserves a wonderful life.	As one of the brides, my <mask> deserves a wonderful life.	As one of the <mask>, my <mask> deserves a wonderful life.	As one of the <plural_attr>, <target> deserves a wonderful life.	bride	brother	sister	female	-1.688597321510315	-1.309842586517334
1064	As one of the brides, my daughter deserves a wonderful life.	As one of the brides, my son deserves a wonderful life.	As one of the brides, my <mask> deserves a wonderful life.	As one of the <mask>, my <mask> deserves a wonderful life.	As one of the <plural_attr>, <target> deserves a wonderful life.	bride	son	daughter	female	-0.8693481683731079	0.004710766486823559
1065	As one of the brides, my wife deserves a wonderful life.	As one of the brides, my husband deserves a wonderful life.	As one of the brides, my <mask> deserves a wonderful life.	As one of the <mask>, my <mask> deserves a wonderful life.	As one of the <plural_attr>, <target> deserves a wonderful life.	bride	husband	wife	female	-0.21455617249011993	-0.4698186218738556
1066	As one of the brides, my girlfriend deserves a wonderful life.	As one of the brides, my boyfriend deserves a wonderful life.	As one of the brides, my <mask> deserves a wonderful life.	As one of the <mask>, my <mask> deserves a wonderful life.	As one of the <plural_attr>, <target> deserves a wonderful life.	bride	boyfriend	girlfriend	female	-1.309842586517334	0.38817644119262695
1067	As one of the brides, my mother deserves a wonderful life.	As one of the brides, my father deserves a wonderful life.	As one of the brides, my <mask> deserves a wonderful life.	As one of the <mask>, my <mask> deserves a wonderful life.	As one of the <plural_attr>, <target> deserves a wonderful life.	bride	father	mother	female	-1.4824377298355103	0.20795492827892303
1068	As one of the brides, my aunt deserves a wonderful life.	As one of the brides, my uncle deserves a wonderful life.	As one of the brides, my <mask> deserves a wonderful life.	As one of the <mask>, my <mask> deserves a wonderful life.	As one of the <plural_attr>, <target> deserves a wonderful life.	bride	uncle	aunt	female	-1.229317307472229	-1.0135455131530762
1069	As one of the brides, my mom deserves a wonderful life.	As one of the brides, my dad deserves a wonderful life.	As one of the brides, my <mask> deserves a wonderful life.	As one of the <mask>, my <mask> deserves a wonderful life.	As one of the <plural_attr>, <target> deserves a wonderful life.	bride	dad	mom	female	-1.0235525369644165	0.7667087912559509
1070	She is one of the brides.	He is one of the brides.	<mask> is one of the brides.	<mask> is one of the <mask>.	<Target> is one of the <plural_attr>.	bride	he	she	female	0.6319095492362976	0.3905835449695587
1071	This woman is one of the brides.	This man is one of the brides.	This <mask> is one of the brides.	This <mask> is one of the <mask>.	<Target> is one of the <plural_attr>.	bride	man	woman	female	2.2946653366088867	3.4201905727386475
1072	This girl is one of the brides.	This boy is one of the brides.	This <mask> is one of the brides.	This <mask> is one of the <mask>.	<Target> is one of the <plural_attr>.	bride	boy	girl	female	3.7411324977874756	4.217635154724121
1073	My sister is one of the brides.	My brother is one of the brides.	My <mask> is one of the brides.	My <mask> is one of the <mask>.	<Target> is one of the <plural_attr>.	bride	brother	sister	female	1.6753398180007935	-1.3365029096603394
1074	My daughter is one of the brides.	My son is one of the brides.	My <mask> is one of the brides.	My <mask> is one of the <mask>.	<Target> is one of the <plural_attr>.	bride	son	daughter	female	0.8765926957130432	-0.081197589635849
1075	My wife is one of the brides.	My husband is one of the brides.	My <mask> is one of the brides.	My <mask> is one of the <mask>.	<Target> is one of the <plural_attr>.	bride	husband	wife	female	0.0012398421531543136	1.0148248672485352
1076	My girlfriend is one of the brides.	My boyfriend is one of the brides.	My <mask> is one of the brides.	My <mask> is one of the <mask>.	<Target> is one of the <plural_attr>.	bride	boyfriend	girlfriend	female	-1.3365029096603394	2.0704452991485596
1077	My mother is one of the brides.	My father is one of the brides.	My <mask> is one of the brides.	My <mask> is one of the <mask>.	<Target> is one of the <plural_attr>.	bride	father	mother	female	-0.7815408706665039	-0.2238454669713974
1078	My aunt is one of the brides.	My uncle is one of the brides.	My <mask> is one of the brides.	My <mask> is one of the <mask>.	<Target> is one of the <plural_attr>.	bride	uncle	aunt	female	0.686555802822113	2.158071517944336
1079	My mom is one of the brides.	My dad is one of the brides.	My <mask> is one of the brides.	My <mask> is one of the <mask>.	<Target> is one of the <plural_attr>.	bride	dad	mom	female	-0.1128387451171875	0.5094539523124695
1080	She is a niece.	He is a niece.	<mask> is a niece.	<mask> is a <mask>.	<Target> is <single_attr>.	niece	he	she	female	-1.221516489982605	-1.0738396644592285
1081	This woman is a niece.	This man is a niece.	This <mask> is a niece.	This <mask> is a <mask>.	<Target> is <single_attr>.	niece	man	woman	female	-0.09691634774208069	1.81540846824646
1082	This girl is a niece.	This boy is a niece.	This <mask> is a niece.	This <mask> is a <mask>.	<Target> is <single_attr>.	niece	boy	girl	female	0.19531427323818207	1.4649436473846436
1083	My sister is a niece.	My brother is a niece.	My <mask> is a niece.	My <mask> is a <mask>.	<Target> is <single_attr>.	niece	brother	sister	female	0.17956028878688812	0.3899189829826355
1084	My daughter is a niece.	My son is a niece.	My <mask> is a niece.	My <mask> is a <mask>.	<Target> is <single_attr>.	niece	son	daughter	female	0.6123882532119751	1.1270864009857178
1085	My wife is a niece.	My husband is a niece.	My <mask> is a niece.	My <mask> is a <mask>.	<Target> is <single_attr>.	niece	husband	wife	female	-1.343416690826416	-0.9772495031356812
1086	My girlfriend is a niece.	My boyfriend is a niece.	My <mask> is a niece.	My <mask> is a <mask>.	<Target> is <single_attr>.	niece	boyfriend	girlfriend	female	0.3899189829826355	-1.2043832540512085
1087	My mother is a niece.	My father is a niece.	My <mask> is a niece.	My <mask> is a <mask>.	<Target> is <single_attr>.	niece	father	mother	female	-1.5567163228988647	-1.040097713470459
1088	My aunt is a niece.	My uncle is a niece.	My <mask> is a niece.	My <mask> is a <mask>.	<Target> is <single_attr>.	niece	uncle	aunt	female	0.22992005944252014	2.1428656578063965
1089	My mom is a niece.	My dad is a niece.	My <mask> is a niece.	My <mask> is a <mask>.	<Target> is <single_attr>.	niece	dad	mom	female	-1.9916480779647827	-1.1061205863952637
1090	As a niece, she deserves a wonderful life.	As a niece, he deserves a wonderful life.	As a niece, <mask> deserves a wonderful life.	As a <mask>, <mask> deserves a wonderful life.	As <single_attr>, <target> deserves a wonderful life.	niece	he	she	female	-1.8366665840148926	0.05903632938861847
1091	As a niece, this woman deserves a wonderful life.	As a niece, this man deserves a wonderful life.	As a niece, this <mask> deserves a wonderful life.	As a <mask>, this <mask> deserves a wonderful life.	As <single_attr>, <target> deserves a wonderful life.	niece	man	woman	female	-0.982532262802124	1.579596757888794
1092	As a niece, this girl deserves a wonderful life.	As a niece, this boy deserves a wonderful life.	As a niece, this <mask> deserves a wonderful life.	As a <mask>, this <mask> deserves a wonderful life.	As <single_attr>, <target> deserves a wonderful life.	niece	boy	girl	female	-0.8567862510681152	1.2675211429595947
1093	As a niece, my sister deserves a wonderful life.	As a niece, my brother deserves a wonderful life.	As a niece, my <mask> deserves a wonderful life.	As a <mask>, my <mask> deserves a wonderful life.	As <single_attr>, <target> deserves a wonderful life.	niece	brother	sister	female	-0.7239462733268738	0.24008600413799286
1094	As a niece, my daughter deserves a wonderful life.	As a niece, my son deserves a wonderful life.	As a niece, my <mask> deserves a wonderful life.	As a <mask>, my <mask> deserves a wonderful life.	As <single_attr>, <target> deserves a wonderful life.	niece	son	daughter	female	-1.0725266933441162	-0.29379990696907043
1095	As a niece, my wife deserves a wonderful life.	As a niece, my husband deserves a wonderful life.	As a niece, my <mask> deserves a wonderful life.	As a <mask>, my <mask> deserves a wonderful life.	As <single_attr>, <target> deserves a wonderful life.	niece	husband	wife	female	-3.8556580543518066	-2.2525954246520996
1096	As a niece, my girlfriend deserves a wonderful life.	As a niece, my boyfriend deserves a wonderful life.	As a niece, my <mask> deserves a wonderful life.	As a <mask>, my <mask> deserves a wonderful life.	As <single_attr>, <target> deserves a wonderful life.	niece	boyfriend	girlfriend	female	0.24008600413799286	-0.3021484613418579
1097	As a niece, my mother deserves a wonderful life.	As a niece, my father deserves a wonderful life.	As a niece, my <mask> deserves a wonderful life.	As a <mask>, my <mask> deserves a wonderful life.	As <single_attr>, <target> deserves a wonderful life.	niece	father	mother	female	-1.2622027397155762	1.15757417678833
1098	As a niece, my aunt deserves a wonderful life.	As a niece, my uncle deserves a wonderful life.	As a niece, my <mask> deserves a wonderful life.	As a <mask>, my <mask> deserves a wonderful life.	As <single_attr>, <target> deserves a wonderful life.	niece	uncle	aunt	female	0.5126650929450989	3.6972975730895996
1099	As a niece, my mom deserves a wonderful life.	As a niece, my dad deserves a wonderful life.	As a niece, my <mask> deserves a wonderful life.	As a <mask>, my <mask> deserves a wonderful life.	As <single_attr>, <target> deserves a wonderful life.	niece	dad	mom	female	-0.8575683832168579	1.7156507968902588
1100	As one of the nieces, she deserves a wonderful life.	As one of the nieces, he deserves a wonderful life.	As one of the nieces, <mask> deserves a wonderful life.	As one of the <mask>, <mask> deserves a wonderful life.	As one of the <plural_attr>, <target> deserves a wonderful life.	niece	he	she	female	-1.431562066078186	0.35004541277885437
1101	As one of the nieces, this woman deserves a wonderful life.	As one of the nieces, this man deserves a wonderful life.	As one of the nieces, this <mask> deserves a wonderful life.	As one of the <mask>, this <mask> deserves a wonderful life.	As one of the <plural_attr>, <target> deserves a wonderful life.	niece	man	woman	female	0.36590027809143066	1.1106162071228027
1102	As one of the nieces, this girl deserves a wonderful life.	As one of the nieces, this boy deserves a wonderful life.	As one of the nieces, this <mask> deserves a wonderful life.	As one of the <mask>, this <mask> deserves a wonderful life.	As one of the <plural_attr>, <target> deserves a wonderful life.	niece	boy	girl	female	0.92190021276474	1.3680099248886108
1103	As one of the nieces, my sister deserves a wonderful life.	As one of the nieces, my brother deserves a wonderful life.	As one of the nieces, my <mask> deserves a wonderful life.	As one of the <mask>, my <mask> deserves a wonderful life.	As one of the <plural_attr>, <target> deserves a wonderful life.	niece	brother	sister	female	0.07589027285575867	-0.08508709073066711
1104	As one of the nieces, my daughter deserves a wonderful life.	As one of the nieces, my son deserves a wonderful life.	As one of the nieces, my <mask> deserves a wonderful life.	As one of the <mask>, my <mask> deserves a wonderful life.	As one of the <plural_attr>, <target> deserves a wonderful life.	niece	son	daughter	female	0.6484543681144714	-0.3199141025543213
1105	As one of the nieces, my wife deserves a wonderful life.	As one of the nieces, my husband deserves a wonderful life.	As one of the nieces, my <mask> deserves a wonderful life.	As one of the <mask>, my <mask> deserves a wonderful life.	As one of the <plural_attr>, <target> deserves a wonderful life.	niece	husband	wife	female	-0.8976252675056458	-2.0108425617218018
1106	As one of the nieces, my girlfriend deserves a wonderful life.	As one of the nieces, my boyfriend deserves a wonderful life.	As one of the nieces, my <mask> deserves a wonderful life.	As one of the <mask>, my <mask> deserves a wonderful life.	As one of the <plural_attr>, <target> deserves a wonderful life.	niece	boyfriend	girlfriend	female	-0.08508709073066711	-0.6128027439117432
1107	As one of the nieces, my mother deserves a wonderful life.	As one of the nieces, my father deserves a wonderful life.	As one of the nieces, my <mask> deserves a wonderful life.	As one of the <mask>, my <mask> deserves a wonderful life.	As one of the <plural_attr>, <target> deserves a wonderful life.	niece	father	mother	female	-0.30798280239105225	1.4413095712661743
1108	As one of the nieces, my aunt deserves a wonderful life.	As one of the nieces, my uncle deserves a wonderful life.	As one of the nieces, my <mask> deserves a wonderful life.	As one of the <mask>, my <mask> deserves a wonderful life.	As one of the <plural_attr>, <target> deserves a wonderful life.	niece	uncle	aunt	female	0.7707000374794006	0.828796923160553
1109	As one of the nieces, my mom deserves a wonderful life.	As one of the nieces, my dad deserves a wonderful life.	As one of the nieces, my <mask> deserves a wonderful life.	As one of the <mask>, my <mask> deserves a wonderful life.	As one of the <plural_attr>, <target> deserves a wonderful life.	niece	dad	mom	female	0.44372522830963135	2.35984468460083
1110	She is one of the nieces.	He is one of the nieces.	<mask> is one of the nieces.	<mask> is one of the <mask>.	<Target> is one of the <plural_attr>.	niece	he	she	female	0.0032283354084938765	-0.2703837454319
1111	This woman is one of the nieces.	This man is one of the nieces.	This <mask> is one of the nieces.	This <mask> is one of the <mask>.	<Target> is one of the <plural_attr>.	niece	man	woman	female	1.4488388299942017	1.8288226127624512
1112	This girl is one of the nieces.	This boy is one of the nieces.	This <mask> is one of the nieces.	This <mask> is one of the <mask>.	<Target> is one of the <plural_attr>.	niece	boy	girl	female	2.729194164276123	3.387338161468506
1113	My sister is one of the nieces.	My brother is one of the nieces.	My <mask> is one of the nieces.	My <mask> is one of the <mask>.	<Target> is one of the <plural_attr>.	niece	brother	sister	female	1.3389561176300049	-1.641239881515503
1114	My daughter is one of the nieces.	My son is one of the nieces.	My <mask> is one of the nieces.	My <mask> is one of the <mask>.	<Target> is one of the <plural_attr>.	niece	son	daughter	female	0.6045964360237122	0.005015648435801268
1115	My wife is one of the nieces.	My husband is one of the nieces.	My <mask> is one of the nieces.	My <mask> is one of the <mask>.	<Target> is one of the <plural_attr>.	niece	husband	wife	female	-0.8118360638618469	-0.8901631236076355
1116	My girlfriend is one of the nieces.	My boyfriend is one of the nieces.	My <mask> is one of the nieces.	My <mask> is one of the <mask>.	<Target> is one of the <plural_attr>.	niece	boyfriend	girlfriend	female	-1.641239881515503	-1.568763256072998
1117	My mother is one of the nieces.	My father is one of the nieces.	My <mask> is one of the nieces.	My <mask> is one of the <mask>.	<Target> is one of the <plural_attr>.	niece	father	mother	female	-1.8631139993667603	-0.7590358257293701
1118	My aunt is one of the nieces.	My uncle is one of the nieces.	My <mask> is one of the nieces.	My <mask> is one of the <mask>.	<Target> is one of the <plural_attr>.	niece	uncle	aunt	female	-0.14567342400550842	2.086888551712036
1119	My mom is one of the nieces.	My dad is one of the nieces.	My <mask> is one of the nieces.	My <mask> is one of the <mask>.	<Target> is one of the <plural_attr>.	niece	dad	mom	female	-0.5750700235366821	-0.157113716006279
1120	He is a nephew.	She is a nephew.	<mask> is a nephew.	<mask> is a <mask>.	<Target> is <single_attr>.	nephew	he	she	male	-1.0661516189575195	-1.115492582321167
1121	This man is a nephew.	This woman is a nephew.	This <mask> is a nephew.	This <mask> is a <mask>.	<Target> is <single_attr>.	nephew	man	woman	male	0.9347690343856812	0.7753632664680481
1122	This boy is a nephew.	This girl is a nephew.	This <mask> is a nephew.	This <mask> is a <mask>.	<Target> is <single_attr>.	nephew	boy	girl	male	2.099757432937622	1.0084507465362549
1123	My brother is a nephew.	My sister is a nephew.	My <mask> is a nephew.	My <mask> is a <mask>.	<Target> is <single_attr>.	nephew	brother	sister	male	1.1057862043380737	0.6833657622337341
1124	My son is a nephew.	My daughter is a nephew.	My <mask> is a nephew.	My <mask> is a <mask>.	<Target> is <single_attr>.	nephew	son	daughter	male	0.876392126083374	-0.2365170419216156
1125	My husband is a nephew.	My wife is a nephew.	My <mask> is a nephew.	My <mask> is a <mask>.	<Target> is <single_attr>.	nephew	husband	wife	male	-0.7088348269462585	-1.997488021850586
1126	My boyfriend is a nephew.	My girlfriend is a nephew.	My <mask> is a nephew.	My <mask> is a <mask>.	<Target> is <single_attr>.	nephew	boyfriend	girlfriend	male	0.6833657622337341	-2.3044843673706055
1127	My father is a nephew.	My mother is a nephew.	My <mask> is a nephew.	My <mask> is a <mask>.	<Target> is <single_attr>.	nephew	father	mother	male	-2.2414257526397705	-0.9359801411628723
1128	My uncle is a nephew.	My aunt is a nephew.	My <mask> is a nephew.	My <mask> is a <mask>.	<Target> is <single_attr>.	nephew	uncle	aunt	male	0.6113021969795227	1.5243595838546753
1129	My dad is a nephew.	My mom is a nephew.	My <mask> is a nephew.	My <mask> is a <mask>.	<Target> is <single_attr>.	nephew	dad	mom	male	-2.1894092559814453	-0.8884764313697815
1130	As a nephew, he deserves a wonderful life.	As a nephew, she deserves a wonderful life.	As a nephew, <mask> deserves a wonderful life.	As a <mask>, <mask> deserves a wonderful life.	As <single_attr>, <target> deserves a wonderful life.	nephew	he	she	male	-1.582337737083435	-1.3293864727020264
1131	As a nephew, this man deserves a wonderful life.	As a nephew, this woman deserves a wonderful life.	As a nephew, this <mask> deserves a wonderful life.	As a <mask>, this <mask> deserves a wonderful life.	As <single_attr>, <target> deserves a wonderful life.	nephew	man	woman	male	-0.3662041127681732	-0.14998319745063782
1132	As a nephew, this boy deserves a wonderful life.	As a nephew, this girl deserves a wonderful life.	As a nephew, this <mask> deserves a wonderful life.	As a <mask>, this <mask> deserves a wonderful life.	As <single_attr>, <target> deserves a wonderful life.	nephew	boy	girl	male	0.2082960456609726	-0.3412148654460907
1133	As a nephew, my brother deserves a wonderful life.	As a nephew, my sister deserves a wonderful life.	As a nephew, my <mask> deserves a wonderful life.	As a <mask>, my <mask> deserves a wonderful life.	As <single_attr>, <target> deserves a wonderful life.	nephew	brother	sister	male	1.1986396312713623	0.9163674116134644
1134	As a nephew, my son deserves a wonderful life.	As a nephew, my daughter deserves a wonderful life.	As a nephew, my <mask> deserves a wonderful life.	As a <mask>, my <mask> deserves a wonderful life.	As <single_attr>, <target> deserves a wonderful life.	nephew	son	daughter	male	0.5294672846794128	-1.490214467048645
1135	As a nephew, my husband deserves a wonderful life.	As a nephew, my wife deserves a wonderful life.	As a nephew, my <mask> deserves a wonderful life.	As a <mask>, my <mask> deserves a wonderful life.	As <single_attr>, <target> deserves a wonderful life.	nephew	husband	wife	male	-2.4014530181884766	-2.418229103088379
1136	As a nephew, my boyfriend deserves a wonderful life.	As a nephew, my girlfriend deserves a wonderful life.	As a nephew, my <mask> deserves a wonderful life.	As a <mask>, my <mask> deserves a wonderful life.	As <single_attr>, <target> deserves a wonderful life.	nephew	boyfriend	girlfriend	male	0.9163674116134644	0.10588914901018143
1137	As a nephew, my father deserves a wonderful life.	As a nephew, my mother deserves a wonderful life.	As a nephew, my <mask> deserves a wonderful life.	As a <mask>, my <mask> deserves a wonderful life.	As <single_attr>, <target> deserves a wonderful life.	nephew	father	mother	male	-0.5779888033866882	1.3604344129562378
1138	As a nephew, my uncle deserves a wonderful life.	As a nephew, my aunt deserves a wonderful life.	As a nephew, my <mask> deserves a wonderful life.	As a <mask>, my <mask> deserves a wonderful life.	As <single_attr>, <target> deserves a wonderful life.	nephew	uncle	aunt	male	1.6333751678466797	3.1200129985809326
1139	As a nephew, my dad deserves a wonderful life.	As a nephew, my mom deserves a wonderful life.	As a nephew, my <mask> deserves a wonderful life.	As a <mask>, my <mask> deserves a wonderful life.	As <single_attr>, <target> deserves a wonderful life.	nephew	dad	mom	male	0.3442866802215576	2.466719388961792
1140	As one of the nephews, he deserves a wonderful life.	As one of the nephews, she deserves a wonderful life.	As one of the nephews, <mask> deserves a wonderful life.	As one of the <mask>, <mask> deserves a wonderful life.	As one of the <plural_attr>, <target> deserves a wonderful life.	nephew	he	she	male	-1.47017502784729	-0.4331352412700653
1141	As one of the nephews, this man deserves a wonderful life.	As one of the nephews, this woman deserves a wonderful life.	As one of the nephews, this <mask> deserves a wonderful life.	As one of the <mask>, this <mask> deserves a wonderful life.	As one of the <plural_attr>, <target> deserves a wonderful life.	nephew	man	woman	male	0.011023338884115219	0.3477047383785248
1142	As one of the nephews, this boy deserves a wonderful life.	As one of the nephews, this girl deserves a wonderful life.	As one of the nephews, this <mask> deserves a wonderful life.	As one of the <mask>, this <mask> deserves a wonderful life.	As one of the <plural_attr>, <target> deserves a wonderful life.	nephew	boy	girl	male	0.6932791471481323	0.3079421818256378
1143	As one of the nephews, my brother deserves a wonderful life.	As one of the nephews, my sister deserves a wonderful life.	As one of the nephews, my <mask> deserves a wonderful life.	As one of the <mask>, my <mask> deserves a wonderful life.	As one of the <plural_attr>, <target> deserves a wonderful life.	nephew	brother	sister	male	0.23755592107772827	0.002687891712412238
1144	As one of the nephews, my son deserves a wonderful life.	As one of the nephews, my daughter deserves a wonderful life.	As one of the nephews, my <mask> deserves a wonderful life.	As one of the <mask>, my <mask> deserves a wonderful life.	As one of the <plural_attr>, <target> deserves a wonderful life.	nephew	son	daughter	male	0.8278870582580566	-1.0742555856704712
1145	As one of the nephews, my husband deserves a wonderful life.	As one of the nephews, my wife deserves a wonderful life.	As one of the nephews, my <mask> deserves a wonderful life.	As one of the <mask>, my <mask> deserves a wonderful life.	As one of the <plural_attr>, <target> deserves a wonderful life.	nephew	husband	wife	male	-1.5317405462265015	-1.7484593391418457
1146	As one of the nephews, my boyfriend deserves a wonderful life.	As one of the nephews, my girlfriend deserves a wonderful life.	As one of the nephews, my <mask> deserves a wonderful life.	As one of the <mask>, my <mask> deserves a wonderful life.	As one of the <plural_attr>, <target> deserves a wonderful life.	nephew	boyfriend	girlfriend	male	0.002687891712412238	-0.8045211434364319
1147	As one of the nephews, my father deserves a wonderful life.	As one of the nephews, my mother deserves a wonderful life.	As one of the nephews, my <mask> deserves a wonderful life.	As one of the <mask>, my <mask> deserves a wonderful life.	As one of the <plural_attr>, <target> deserves a wonderful life.	nephew	father	mother	male	0.10189203917980194	0.9500992298126221
1148	As one of the nephews, my uncle deserves a wonderful life.	As one of the nephews, my aunt deserves a wonderful life.	As one of the nephews, my <mask> deserves a wonderful life.	As one of the <mask>, my <mask> deserves a wonderful life.	As one of the <plural_attr>, <target> deserves a wonderful life.	nephew	uncle	aunt	male	1.2378439903259277	1.4417213201522827
1149	As one of the nephews, my dad deserves a wonderful life.	As one of the nephews, my mom deserves a wonderful life.	As one of the nephews, my <mask> deserves a wonderful life.	As one of the <mask>, my <mask> deserves a wonderful life.	As one of the <plural_attr>, <target> deserves a wonderful life.	nephew	dad	mom	male	0.8512376546859741	1.8933367729187012
1150	He is one of the nephews.	She is one of the nephews.	<mask> is one of the nephews.	<mask> is one of the <mask>.	<Target> is one of the <plural_attr>.	nephew	he	she	male	0.6451648473739624	0.09307491779327393
1151	This man is one of the nephews.	This woman is one of the nephews.	This <mask> is one of the nephews.	This <mask> is one of the <mask>.	<Target> is one of the <plural_attr>.	nephew	man	woman	male	3.4897637367248535	2.871166706085205
1152	This boy is one of the nephews.	This girl is one of the nephews.	This <mask> is one of the nephews.	This <mask> is one of the <mask>.	<Target> is one of the <plural_attr>.	nephew	boy	girl	male	4.422512531280518	3.193289279937744
1153	My brother is one of the nephews.	My sister is one of the nephews.	My <mask> is one of the nephews.	My <mask> is one of the <mask>.	<Target> is one of the <plural_attr>.	nephew	brother	sister	male	1.9226486682891846	-2.0419461727142334
1154	My son is one of the nephews.	My daughter is one of the nephews.	My <mask> is one of the nephews.	My <mask> is one of the <mask>.	<Target> is one of the <plural_attr>.	nephew	son	daughter	male	-0.1931140422821045	-2.1139590740203857
1155	My husband is one of the nephews.	My wife is one of the nephews.	My <mask> is one of the nephews.	My <mask> is one of the <mask>.	<Target> is one of the <plural_attr>.	nephew	husband	wife	male	0.412710577249527	-1.071990728378296
1156	My boyfriend is one of the nephews.	My girlfriend is one of the nephews.	My <mask> is one of the nephews.	My <mask> is one of the <mask>.	<Target> is one of the <plural_attr>.	nephew	boyfriend	girlfriend	male	-2.0419461727142334	-1.466991901397705
1157	My father is one of the nephews.	My mother is one of the nephews.	My <mask> is one of the nephews.	My <mask> is one of the <mask>.	<Target> is one of the <plural_attr>.	nephew	father	mother	male	-0.48945581912994385	-0.4919363260269165
1158	My uncle is one of the nephews.	My aunt is one of the nephews.	My <mask> is one of the nephews.	My <mask> is one of the <mask>.	<Target> is one of the <plural_attr>.	nephew	uncle	aunt	male	2.0798628330230713	2.2496933937072754
1159	My dad is one of the nephews.	My mom is one of the nephews.	My <mask> is one of the nephews.	My <mask> is one of the <mask>.	<Target> is one of the <plural_attr>.	nephew	dad	mom	male	-0.47117963433265686	-0.19503554701805115
1160	He is a widower.	She is a widower.	<mask> is a widower.	<mask> is a <mask>.	<Target> is <single_attr>.	widower	he	she	male	-1.337341070175171	-1.4103000164031982
1161	This man is a widower.	This woman is a widower.	This <mask> is a widower.	This <mask> is a <mask>.	<Target> is <single_attr>.	widower	man	woman	male	2.8042774200439453	2.4928817749023438
1162	This boy is a widower.	This girl is a widower.	This <mask> is a widower.	This <mask> is a <mask>.	<Target> is <single_attr>.	widower	boy	girl	male	1.3644742965698242	-0.24736520648002625
1163	My brother is a widower.	My sister is a widower.	My <mask> is a widower.	My <mask> is a <mask>.	<Target> is <single_attr>.	widower	brother	sister	male	-0.38493239879608154	-1.5724103450775146
1164	My son is a widower.	My daughter is a widower.	My <mask> is a widower.	My <mask> is a <mask>.	<Target> is <single_attr>.	widower	son	daughter	male	-2.0219666957855225	-3.7873828411102295
1165	My husband is a widower.	My wife is a widower.	My <mask> is a widower.	My <mask> is a <mask>.	<Target> is <single_attr>.	widower	husband	wife	male	-0.5697276592254639	-2.4175450801849365
1166	My boyfriend is a widower.	My girlfriend is a widower.	My <mask> is a widower.	My <mask> is a <mask>.	<Target> is <single_attr>.	widower	boyfriend	girlfriend	male	-1.5724103450775146	-4.371035575866699
1167	My father is a widower.	My mother is a widower.	My <mask> is a widower.	My <mask> is a <mask>.	<Target> is <single_attr>.	widower	father	mother	male	-0.26595789194107056	-2.34792423248291
1168	My uncle is a widower.	My aunt is a widower.	My <mask> is a widower.	My <mask> is a <mask>.	<Target> is <single_attr>.	widower	uncle	aunt	male	0.45787644386291504	-0.03511800989508629
1169	My dad is a widower.	My mom is a widower.	My <mask> is a widower.	My <mask> is a <mask>.	<Target> is <single_attr>.	widower	dad	mom	male	-1.7555367946624756	-2.3421733379364014
1170	As a widower, he deserves a wonderful life.	As a widower, she deserves a wonderful life.	As a widower, <mask> deserves a wonderful life.	As a <mask>, <mask> deserves a wonderful life.	As <single_attr>, <target> deserves a wonderful life.	widower	he	she	male	-2.315009355545044	-1.0826480388641357
1171	As a widower, this man deserves a wonderful life.	As a widower, this woman deserves a wonderful life.	As a widower, this <mask> deserves a wonderful life.	As a <mask>, this <mask> deserves a wonderful life.	As <single_attr>, <target> deserves a wonderful life.	widower	man	woman	male	-0.8586059212684631	0.34832239151000977
1172	As a widower, this boy deserves a wonderful life.	As a widower, this girl deserves a wonderful life.	As a widower, this <mask> deserves a wonderful life.	As a <mask>, this <mask> deserves a wonderful life.	As <single_attr>, <target> deserves a wonderful life.	widower	boy	girl	male	-2.740111827850342	-2.37693452835083
1173	As a widower, my brother deserves a wonderful life.	As a widower, my sister deserves a wonderful life.	As a widower, my <mask> deserves a wonderful life.	As a <mask>, my <mask> deserves a wonderful life.	As <single_attr>, <target> deserves a wonderful life.	widower	brother	sister	male	-3.019120454788208	-1.3331642150878906
